cluster_id,image_count,patient_count,mean_S_R,mean_S_E,mean_probability_drop,weighted_rank_sum,image_coverage,S_h,importance_rank
34,233,149,0.03683380565736962,0.05463307911266329,0.007327157924103635,166.42621099203825,0.9282868525896414,0.6630526334344153,1
30,223,141,0.04884695700192803,0.052820558066692856,-0.005979104026016099,159.87612262368202,0.8884462151394422,0.6369566638393706,2
29,215,137,0.048302955570803996,0.04541974302467912,0.021056857497193094,149.66517816856503,0.8565737051792829,0.5962756102333269,3
14,225,145,0.05105515692331311,0.0398358092457056,0.028352226383156248,148.1603985298425,0.896414342629482,0.5902804722304482,4
16,221,138,0.04099839820939525,0.04708209596742872,0.006947630367397722,147.65933275595307,0.8804780876494024,0.588284194246825,5
21,208,136,0.042987972741020015,0.04885615397674533,0.012537983962549614,139.78014815971255,0.8286852589641435,0.5568930205566237,6
17,192,128,0.06552569787527318,0.04359595733694732,0.029335723258554935,136.22790241613984,0.7649402390438247,0.5427406470762544,7
7,226,150,0.04645909447005571,0.04057617621924893,0.006076401099562645,135.40514351055026,0.900398406374502,0.5394627231496026,8
15,210,146,0.04054869017730068,0.043632818097692164,0.004891002320107959,131.35880054533482,0.8366533864541833,0.5233418348419714,9
8,227,146,0.03529412704881802,0.03806067347559372,-0.00851093258889236,125.91871769167483,0.9043824701195219,0.5016681979748001,10
5,228,141,0.036564581362063905,0.04199524438253751,-0.0017068569237987201,122.8234948720783,0.9083665338645418,0.48933663295648727,11
6,186,127,0.05329577049727255,0.037855155125100126,0.028300437996143936,121.97002372145653,0.7410358565737052,0.4859363494878746,12
28,204,140,0.03625087056242788,0.04219549019620115,0.009675307875024337,121.35102948360145,0.8127490039840638,0.48347023698645997,13
0,195,136,0.03243798247466867,0.04611282722117045,-0.00725692426547026,120.42307329550385,0.7768924302788844,0.4797732003804934,14
20,167,130,0.04531507402910115,0.04771111066826803,0.002758089252217801,116.9534732401371,0.6653386454183267,0.46595009259018766,15
33,211,141,0.04097486623815014,0.03204921613363505,0.015627917573209058,111.5669371522963,0.8406374501992032,0.4444897894513797,16
10,198,140,0.03604146507756804,0.03723674900641646,-0.0004959153858098117,108.06108891963959,0.7888446215139442,0.4305222666121099,17
3,169,130,0.031111737255822624,0.04595037825273339,-0.009706947225085376,106.49758046865463,0.6733067729083665,0.4242931492775085,18
25,185,113,0.03320307772782807,0.039032068450910014,0.0012686470070400753,105.49563022889197,0.7370517928286853,0.42030131565295603,19
19,135,86,0.06420539379490678,0.04920256132328952,0.030474726138291535,105.18328492343426,0.5378486055776892,0.4190569120455548,20
11,139,114,0.03974158688919056,0.05027270177714259,0.013378662197924347,102.47417131066322,0.5537848605577689,0.4082636307197738,21
2,220,148,0.04063076447227187,0.025941310033456167,0.004286570813168179,101.13103146664798,0.8764940239043825,0.402912475962741,22
26,139,86,0.041483160081527214,0.0471911333005527,0.0017041971357606297,94.2566590551287,0.5537848605577689,0.3755245380682418,23
9,144,99,0.040599927851467835,0.0401472864452646,0.009086648364447884,89.33830987662077,0.5737051792828686,0.35592952142079987,24
13,199,130,0.039602280577443465,0.022846984552996392,-0.000734723542802897,84.33373887650669,0.7928286852589641,0.3359909915398673,25
22,142,96,0.038359684908896206,0.03793601314602813,-0.014581417323837817,80.24493961967528,0.5657370517928287,0.3197009546600609,26
18,181,116,0.02566821803692574,0.0306751592835998,-0.013368654069979547,79.53524039313197,0.7211155378486056,0.316873467701721,27
32,115,94,0.03812908201437929,0.040044526099834755,0.022862698558879936,74.75713079236448,0.4581673306772908,0.29783717447157165,28
24,167,113,0.029110978326821576,0.028495546240738766,-0.007986655280350925,70.19845691137016,0.6653386454183267,0.2796751271369329,29
1,163,106,0.029317505526259266,0.034921761876417816,-0.04718819868528038,67.41963651496917,0.649402390438247,0.26860412954170987,30
31,116,94,0.030920301464683345,0.04175157088320702,-0.0019451110655891485,66.67507712543011,0.46215139442231074,0.2656377574718331,31
27,155,111,0.02572404571823896,0.02877915630477571,-0.0050524838989780795,60.9333347864449,0.6175298804780877,0.24276228998583627,32
12,101,80,0.029837634186214296,0.04036907572299242,-0.005254175255794336,57.45687107183039,0.40239043824701193,0.22891183693956332,33
4,85,73,0.036155176070957064,0.03603370290468721,-0.013721771932700102,43.434304889291525,0.3386454183266932,0.17304503939956783,34
23,48,39,0.03998490051223295,0.03923455846961588,-0.03141660305360953,27.052795603871346,0.19123505976095617,0.10778006216681811,35
