cluster_id,image_count,patient_count,mean_S_R,mean_S_E,mean_probability_drop,weighted_rank_sum,image_coverage,S_h,importance_rank
44,166,111,0.0592781085323217,0.04344750957069806,0.19365826851677104,159.16431951895356,0.6613545816733067,0.6341207948962293,1
27,198,139,0.04274841876832223,0.03851986104961146,0.12010309774654382,149.06556229293346,0.7888446215139442,0.5938867023622847,2
40,200,128,0.03754937300313031,0.034749289816245435,0.11578820960596203,148.5839803572744,0.796812749003984,0.591968049232169,3
21,197,124,0.05588759379201394,0.02615391036618482,0.17718977942533298,143.4591254806146,0.7848605577689243,0.5715503007195801,4
8,202,142,0.05141495577967956,0.027436046167230693,0.1453732541568651,142.00554069504142,0.8047808764940239,0.5657591262750654,5
25,175,114,0.031206522575895568,0.048821800585303984,0.06158979792680059,137.5765818655491,0.6972111553784861,0.5481138719742992,6
5,199,134,0.023111425791431252,0.042909162217311225,0.05099151066349979,135.41588475555182,0.7928286852589641,0.5395055169543898,7
16,192,135,0.043216076696429205,0.03332858545521352,0.11289617326110601,135.0478090774268,0.7649402390438247,0.5380390799897482,8
22,187,138,0.03758116800915126,0.036406134232818924,0.10130704455276862,132.57414694316685,0.7450199203187251,0.5281838523632145,9
13,188,128,0.035471456477875536,0.034630955194440136,0.08435619189503028,125.01911738608032,0.749003984063745,0.4980841330122722,10
3,190,129,0.02480531493473743,0.03764892493521697,0.07336134401787268,124.98374152928591,0.7569721115537849,0.4979431933437686,11
28,157,98,0.04495215379843595,0.03856321718769184,0.11583492621352338,123.51780687645078,0.6254980079681275,0.49210281624083974,12
29,147,101,0.05433247898955557,0.03385755944946388,0.14347227110343724,119.42045656777918,0.5856573705179283,0.47577871142541506,13
9,177,126,0.03439472343129406,0.03197585895531258,0.08716176963795376,118.82835936825722,0.7051792828685259,0.4734197584392718,14
17,116,82,0.05540242972883475,0.04966093633516595,0.1772165049252839,118.4350470751524,0.46215139442231074,0.4718527771918422,15
46,124,85,0.04820893013862998,0.048063475984118635,0.1342765036069097,113.87750136852264,0.4940239043824701,0.4536952245757874,16
14,153,105,0.0296838541090598,0.04024217052543475,0.057543956668548335,106.4690510854125,0.6095617529880478,0.42417948639606573,17
37,174,126,0.030796482243716325,0.033308802707784475,0.08187802347900539,106.14052315987647,0.6932270916334662,0.422870610198711,18
31,137,87,0.04524442440758793,0.0327877414541958,0.1478547958290055,102.8236926868558,0.545816733067729,0.4096561461627721,19
36,113,93,0.04715092929527761,0.04472413566787686,0.1594594243946856,102.04647003114223,0.450199203187251,0.40655964155833557,20
11,107,75,0.05459225952851577,0.046331987542178585,0.167943636112124,100.05987231247127,0.4262948207171315,0.39864490961143934,21
23,159,106,0.027510953151530137,0.03499033713842151,0.06421604471386604,99.90546832978725,0.6334661354581673,0.39802975430194126,22
48,155,110,0.035797312402827366,0.02772798900522532,0.11289010362759713,97.64633366838098,0.6175298804780877,0.38902921780231464,23
38,167,106,0.029244321987920294,0.029017795175648557,0.09180254105500832,94.51192961167544,0.6653386454183267,0.37654155223775077,24
7,165,104,0.02783153668349383,0.02994073848381187,0.04656181579286402,90.46769579872489,0.6573705179282868,0.3604290669271908,25
47,175,120,0.02268651263164689,0.02939727537067873,0.033604427065168106,88.53245443943888,0.6972111553784861,0.3527189419897963,26
41,130,100,0.023880409403668288,0.04144344514665695,0.04226742810927905,85.79210848361254,0.5179282868525896,0.3418012290183766,27
35,231,148,0.01230260076867031,0.02572320145050878,0.009482413933519677,85.76781923882663,0.9203187250996016,0.3417044591188312,28
30,116,94,0.0534981722942983,0.029092448839821435,0.17111640245300427,84.23017609864473,0.46215139442231074,0.3355783908312539,29
2,195,136,0.011834346336605123,0.0345452383112831,-0.006349726498891145,83.96602874808013,0.7768924302788844,0.3345260109485264,30
15,209,131,0.024642332528024894,0.01823234917266232,0.03568682507678653,82.62636227998883,0.8326693227091634,0.32918869434258496,31
32,170,116,0.02240598112180391,0.025634685281992836,0.026822238919489524,82.28519333992153,0.6772908366533864,0.327829455537536,32
6,120,82,0.03635632317721805,0.029983034081912288,0.0781964504159987,80.54546509310603,0.47808764940239046,0.3208982673032113,33
26,139,110,0.032980158655374923,0.02491410312463911,0.09168086476999221,79.89852422382683,0.5537848605577689,0.3183208136407443,34
42,108,80,0.040354687015577734,0.03746082101672612,0.12314141638301036,79.25826190598309,0.4302788844621514,0.31576996775292066,35
34,165,118,0.024126723467171277,0.02475724160445459,0.04961703333890799,78.83063269592822,0.6573705179282868,0.3140662657208295,36
49,149,98,0.018308763412583695,0.0318297133718511,0.031059570710531018,76.99422994162887,0.5936254980079682,0.3067499200861708,37
