cluster_id,image_count,patient_count,mean_S_R,mean_S_E,mean_probability_drop,weighted_rank_sum,image_coverage,S_h,importance_rank
0,235,149,0.10994465634761814,0.07009925125117235,0.3403249151846196,217.7753511480987,0.9362549800796812,0.8676308810681224,1
26,194,132,0.0628648094185412,0.07164991637163785,0.2866933881449177,198.2031239643693,0.7729083665338645,0.7896538803361327,2
38,198,134,0.06001992591851064,0.04287385184440122,0.2773307954158747,179.77281500399113,0.7888446215139442,0.7162263545975742,3
31,220,142,0.04981239920836577,0.03376015360064974,0.2139274790417403,172.26471303682774,0.8764940239043825,0.6863135977562859,4
8,202,131,0.04787419251475188,0.044930733687308905,0.21866896699210353,169.77688243240118,0.8047808764940239,0.676401922041439,5
16,184,127,0.05771848054910794,0.04934055437257959,0.2786544308359937,169.71864636987448,0.7330677290836654,0.6761699058560736,6
30,211,136,0.046039256954530164,0.0383771180762287,0.19732551677461485,164.63475574925542,0.8406374501992032,0.6559153615508184,7
34,231,150,0.04169534948741154,0.03907144155748414,0.1479743868314149,162.38746045343578,0.9203187250996016,0.6469619938383896,8
19,197,136,0.04712801670101897,0.04120046514450445,0.18138800562373575,154.38214399665594,0.7848605577689243,0.6150683027755217,9
3,158,112,0.05192927320323305,0.07575719669178317,0.22253330434448546,153.14790468476713,0.6294820717131474,0.6101510146803472,10
28,185,121,0.04141694526034691,0.04960595435790113,0.1710651947865011,148.3607864677906,0.7370517928286853,0.5910788305489666,11
20,160,109,0.04454017514763109,0.06734800292761065,0.21150484438985587,147.97838062047958,0.6374501992031872,0.5895553012768111,12
4,131,85,0.058426575247763866,0.07786903933458428,0.3071514970928658,139.2538197040558,0.5219123505976095,0.5547960944384692,13
2,206,133,0.035230761024243655,0.024493803590020725,0.11903023293797939,121.41445765271783,0.8207171314741036,0.48372293885544954,14
25,218,141,0.02642715406585955,0.024957211479894954,0.11675229896321346,120.78456474281847,0.8685258964143426,0.4812134053498744,15
18,181,121,0.03453237611532669,0.031153678891470256,0.14184194365876485,118.67585410922766,0.7211155378486056,0.4728121677658472,16
21,146,107,0.04995032663182802,0.042759942774316426,0.2161949021639685,117.37763661146164,0.5816733067729084,0.46763998649984717,17
36,184,124,0.02474718367249767,0.04107848045912207,0.10450183703442631,115.92447466403246,0.7330677290836654,0.46185049666945205,18
27,144,101,0.03412569498969889,0.06250277635020514,0.14445177273268606,115.32081609964371,0.5737051792828686,0.45944548246870004,19
11,206,134,0.026909578532591624,0.032784205593521375,0.06542097142043081,108.05736853554845,0.8207171314741036,0.43050744436473487,20
1,161,104,0.023834593896591393,0.04923616973567546,0.1236543093246888,107.60629548504949,0.6414342629482072,0.4287103405778864,21
24,152,108,0.037381470864937386,0.027770062764542865,0.15549805483437681,96.29457678459585,0.6055776892430279,0.38364373220954523,22
13,178,122,0.03817436298945058,0.01743584778879277,0.130044333647225,91.78493067063391,0.7091633466135459,0.3656770146240395,23
9,119,87,0.05351523027320964,0.025629707756882704,0.2483167540313316,91.22761370055377,0.47410358565737054,0.36345662828905884,24
33,182,126,0.018315657801884717,0.026171013690495435,0.08057342131959867,90.18985040299594,0.7250996015936255,0.35932211315934637,25
39,171,119,0.020680281604721223,0.03007221788274157,0.061928274692717,85.52079702354968,0.6812749003984063,0.34072030686673177,26
37,185,123,0.023966390862463143,0.01835921676829457,0.08656240007965951,84.67604283057153,0.7370517928286853,0.33735475231303397,27
12,175,115,0.02974408047165655,0.01126794573859245,0.12283080877470119,80.49748295731843,0.6972111553784861,0.32070710341561126,28
17,234,154,0.008117625151961462,0.02292925788390124,0.014794144092891842,77.60286225751042,0.9322709163346613,0.309174750029922,29
15,142,100,0.03273246217331305,0.018003471245707184,0.1432783564513313,77.36655289679766,0.5657370517928287,0.30823327847329746,30
10,196,134,0.023052671956791955,0.012128081057031819,0.050783815513345966,70.26404871791601,0.7808764940239044,0.2799364490753626,31
35,212,129,0.008474476441939638,0.02110340530854509,-0.011036937362250854,67.00136024318635,0.8446215139442231,0.26693769021189784,32
32,185,124,0.011159794349638302,0.021831177084429845,0.017605102152840512,64.98320234939456,0.7370517928286853,0.25889722051551617,33
7,99,72,0.027076926613738055,0.04889956071050932,0.11764896724542434,63.65989760681987,0.3944223107569721,0.25362509006701145,34
22,93,74,0.027925577829278986,0.037566412823595186,0.1293801702859421,59.52113197557628,0.3705179282868526,0.23713598396643937,35
6,125,78,0.013730730961076916,0.028220946915913373,0.03403460496664047,53.67503674514592,0.49800796812749004,0.21384476790894788,36
5,146,100,0.013896784333027865,0.01958727988427224,0.049276107832891484,50.65966335777193,0.5816733067729084,0.2018313281186133,37
14,86,74,0.028437768270567515,0.03185666077310046,0.10369064962101537,49.861497865989804,0.3426294820717131,0.19865138592027812,38
29,84,71,0.017881910141277386,0.03663876612665176,0.03808396789688794,39.463287403807044,0.3346613545816733,0.15722425260480893,39
23,17,12,0.05261620794600971,0.03445421937195694,0.01602572268422912,8.488676337525249,0.06772908366533864,0.03381942763954282,40
