cluster_id,image_count,patient_count,mean_S_R,mean_S_E,mean_probability_drop,weighted_rank_sum,image_coverage,S_h,importance_rank
11,225,146,0.11870224235993293,0.09243263704909219,0.1386411283744706,183.17354890704155,0.896414342629482,0.7297750952471775,1
2,187,124,0.13842149347130378,0.10922648837381506,0.14939242873320924,168.8213838711381,0.7450199203187251,0.672595154865092,2
12,239,151,0.05817282267054153,0.10064775621417177,0.05313075135878938,164.62020786106586,0.952191235059761,0.6558574018369158,3
0,216,145,0.10317469574713162,0.08959826977958006,0.12262700862009768,164.18881161510944,0.8605577689243028,0.6541386916936631,4
8,208,138,0.10852688917685345,0.08672735133530715,0.1253687049745797,162.44359987601638,0.8286852589641435,0.6471856568765593,5
9,245,154,0.07875268713188624,0.07686195380757657,0.07442922358001981,149.94903745874763,0.9760956175298805,0.5974065237400303,6
6,249,156,0.10252450037902842,0.054666283278610096,0.1024623763818578,145.83792953193188,0.9920318725099602,0.5810276076969397,7
4,216,138,0.0619663788443345,0.07363689614080444,0.04633733568954523,125.38489764928818,0.8605577689243028,0.4995414248975625,8
14,236,148,0.03858451598685953,0.08260411996457537,0.01543722368019112,117.07195461168885,0.9402390438247012,0.46642212992704724,9
7,208,134,0.07782004041613479,0.06244167959084734,0.09512451131684849,116.80236875638366,0.8286852589641435,0.4653480826947556,10
3,202,137,0.07824959133585713,0.06586391856608045,0.09714040091943622,114.87628066167235,0.8047808764940239,0.4576744249469018,11
10,234,151,0.04303698164237261,0.06185057686052771,0.03441359731567721,104.1324778161943,0.9322709163346613,0.4148704295465908,12
1,173,128,0.07019985387319796,0.06272472258161947,0.09623364072745245,101.77645991370082,0.6892430278884463,0.4054839040386487,13
5,186,115,0.056996201245134236,0.0723489490888452,0.061959157427472454,100.32344590872526,0.7410358565737052,0.3996950036204194,14
13,248,154,0.02226348624935781,0.062149403015932726,-0.01111475779344478,77.55101853609085,0.9880478087649402,0.3089682013390074,15
