cluster_id,image_count,patient_count,mean_S_R,mean_S_E,mean_probability_drop,weighted_rank_sum,image_coverage,S_h,importance_rank
24,241,153,0.14740318961149754,0.04197247667697981,0.10049715931855792,242.25479924678802,0.9601593625498008,0.9651585627362073,1
28,223,141,0.06040260149557519,0.039919117244269546,0.04240420335410956,168.81585489958525,0.8884462151394422,0.6725731270899811,2
23,173,113,0.04316134321612018,0.041262691129924936,0.016012872348208453,139.0930216908455,0.6892430278884463,0.5541554649037669,3
19,214,140,0.04881970423804683,0.03443657809070955,0.0069636552829608735,133.98817890882492,0.852589641434263,0.5338174458518922,4
11,192,133,0.04740339495219814,0.04015353821159806,0.019344458686343085,132.43335378170013,0.7649402390438247,0.5276229234330683,5
9,191,131,0.03098010109385222,0.03910986145870536,-0.008850733959237942,128.61242756992579,0.7609561752988048,0.5124001098403418,6
36,185,130,0.029784567584716273,0.04397612792011854,0.008103175715203522,127.95351728051901,0.7370517928286853,0.5097749692450957,7
0,207,141,0.032605409536708665,0.03747882368717936,-0.009546314064719251,127.14711394533515,0.8247011952191236,0.5065622069535265,8
3,225,149,0.028376070121561903,0.04034973713258902,-0.02476823596490754,127.1072940658778,0.896414342629482,0.5064035620154493,9
37,194,137,0.035056796833421534,0.03897159870176278,0.01606257394263425,122.81229242868721,0.7729083665338645,0.4892920017079172,10
7,198,137,0.0287333207378091,0.039061520695498196,-0.01676773134386167,120.58320372924209,0.7888446215139442,0.48041117023602425,11
16,233,146,0.021807777344862743,0.03780545200752854,-0.03988391792505596,118.67321658320725,0.9282868525896414,0.4728016596940528,12
10,229,145,0.028952548216685744,0.03477929454443236,-0.033207869466280314,117.38131745159626,0.9123505976095617,0.46765465120157873,13
38,187,124,0.03249479201622307,0.03774926252414119,0.017210418408248513,117.25018839165568,0.7450199203187251,0.46713222466795096,14
13,170,113,0.02457705334664377,0.042636556178331377,-0.017609197427244747,116.78802445530891,0.6772908366533864,0.4652909340848961,15
22,203,136,0.04146414098107334,0.036499309050735874,-0.007506107504874138,115.18172772601247,0.8087649402390438,0.45889134552196204,16
26,180,125,0.04000536138110975,0.04241688642650843,0.0003834476487504111,114.98822899907827,0.7171314741035857,0.458120434259276,17
5,198,137,0.03569210805157623,0.036746524161461624,-0.009784458414416271,113.99829295650125,0.7888446215139442,0.4541764659621564,18
39,158,117,0.026516467288815817,0.04342307646676332,-0.002284159588397634,112.60050802305341,0.6294820717131474,0.44860760168547176,19
4,149,107,0.027933602469767,0.04112624211999394,-0.022176944169422123,106.81295391917229,0.5936254980079682,0.4255496172078577,20
6,170,109,0.03782240715295569,0.03926117592765128,-0.02276280212270863,106.67341573350132,0.6772908366533864,0.42499368818128014,21
21,142,100,0.04340722133130045,0.04083173654475052,0.0004603214247125975,106.43045762181282,0.5657370517928287,0.4240257275769435,22
14,200,126,0.026284312834322917,0.03262632617959753,-0.03920239180326462,101.54402518458664,0.796812749003984,0.4045578692613014,23
30,198,135,0.02743861320013453,0.03188770151499546,-0.044857286368355606,94.38990185596049,0.7888446215139442,0.37605538588032067,24
15,154,101,0.03260425409844883,0.035749528200256744,-0.0398282909935171,93.48600888065994,0.6135458167330677,0.37245421864804756,25
31,143,106,0.029669858277547402,0.03831445927555849,-0.006136169044913112,89.11189699172974,0.5697211155378487,0.35502747805470014,26
17,214,138,0.01858432458510978,0.03121888087017932,-0.04050513047063462,88.98486649245024,0.852589641434263,0.3545213804480089,27
2,152,109,0.036123325234879496,0.03701011032037633,-0.008504022451999941,88.97219956666231,0.6055776892430279,0.3544709146082164,28
29,118,98,0.039107859293511925,0.04219423128702378,0.0035690982841839226,88.86727853119373,0.4701195219123506,0.35405290251471605,29
27,157,115,0.030187846664161345,0.03377173776934101,-0.015822621904740666,85.40125521831214,0.6254980079681275,0.34024404469447067,30
8,133,101,0.019218789087520928,0.041325056743352934,0.005650606332871979,78.31996013596654,0.5298804780876494,0.3120317136891097,31
33,136,91,0.02500565154974431,0.035956914440783506,-0.0024185653652667124,74.91638574749231,0.5418326693227091,0.29847165636451123,32
12,146,105,0.027462298522433752,0.032940917200255784,-0.04405655762920641,73.37947820685804,0.5816733067729084,0.29234851875242246,33
20,160,105,0.024514516080489556,0.027660698525141924,-0.027898193895816804,70.54600679688156,0.6374501992031872,0.2810597880353847,34
25,171,115,0.02033975502220459,0.0237584247645971,-0.022271011743629186,62.66688405442983,0.6812749003984063,0.24966886077462083,35
18,109,77,0.028031009376484797,0.03366624312731651,-0.04303967200834817,60.34259472228587,0.4342629482071713,0.24040874391348951,36
32,79,59,0.044747176580131054,0.04214845636647336,0.010718012063563624,59.635807640850544,0.3147410358565737,0.2375928591268946,37
34,59,42,0.044993571905513945,0.035899577299290795,0.012025062057931545,41.599701603874564,0.2350597609561753,0.16573586296364368,38
1,54,49,0.05846143947349413,0.03715872326520858,0.05138301794175749,37.951035149395466,0.2151394422310757,0.15119934322468312,39
35,46,41,0.03908573972749645,0.042335113996396896,0.010802997195202372,29.789464440196753,0.18326693227091634,0.11868312525974802,40
