cluster_id,image_count,patient_count,mean_S_R,mean_S_E,mean_probability_drop,weighted_rank_sum,image_coverage,S_h,importance_rank
14,231,149,0.10816195167578935,0.06513113749276007,0.35243809419921984,218.48438422754407,0.9203187250996016,0.8704557140539604,1
39,178,126,0.06151707889365027,0.048893200877133045,0.28464621297617476,175.02187449485064,0.7091633466135459,0.6972983047603611,2
38,167,117,0.05875115166941078,0.062367771205654045,0.2854611493847863,164.52132038027048,0.6653386454183267,0.6554634278098426,3
37,223,149,0.037143919871955054,0.03549284132974297,0.14749606341674856,157.2614128664136,0.8884462151394422,0.6265394934916876,4
28,147,100,0.06444410736384314,0.06703936255403928,0.3033135652314035,156.63912282139063,0.5856573705179283,0.6240602502844248,5
32,205,136,0.03763772484315091,0.03346371141307783,0.18180468251428952,154.46011000871658,0.8167330677290837,0.6153789243375163,6
12,179,125,0.043913844863587584,0.03947391777491852,0.22286177716899516,146.9645766094327,0.7131474103585658,0.5855162414718434,7
5,223,142,0.03636600210432787,0.02767256522267188,0.1378370205612828,144.62320395559072,0.8884462151394422,0.5761880635680905,8
4,146,106,0.05503566260207887,0.04574872858898893,0.30210161195072815,140.0352125056088,0.5816733067729084,0.5579092131697562,9
6,174,112,0.03349327071244825,0.047805318531269826,0.14914632060340252,139.30904012918472,0.6932270916334662,0.55501609613221,10
15,179,123,0.04583628305638298,0.02929745423516477,0.23446464210270004,138.15502277947962,0.7131474103585658,0.550418417448126,11
45,202,137,0.035074932997610296,0.028787062684359897,0.1734837210704895,137.76085486263037,0.8047808764940239,0.5488480273411569,12
49,140,103,0.0485360453958752,0.06907099732197822,0.24336899200321307,137.57251243293285,0.5577689243027888,0.54809765909535,13
19,210,136,0.030622686701376335,0.029698657512753492,0.138945317117586,136.78978208824992,0.8366533864541833,0.5449792115069718,14
23,124,82,0.05155278612163226,0.06955573823858774,0.3033738897272175,132.75339406728745,0.4940239043824701,0.5288979843318224,15
10,222,141,0.031660721649586776,0.03379796216157391,0.09157223659168996,129.1673363223672,0.8844621513944223,0.5146109016827378,16
43,153,111,0.034821316257828326,0.05367757099090156,0.19606971655503597,129.03921899944544,0.6095617529880478,0.5141004741013763,17
31,162,116,0.04397101028223039,0.030678567488068416,0.2264968692842457,122.92325541935861,0.6454183266932271,0.4897340853360901,18
44,186,126,0.021579661699629517,0.040073441104933376,0.10402573295618578,118.07014511525631,0.7410358565737052,0.4703989845229335,19
34,195,125,0.030277486818746323,0.02498209306385177,0.12061613011532105,115.90647081565112,0.7768924302788844,0.4617787681898451,20
9,137,98,0.03299667576850939,0.05864753292696755,0.1519079596504406,112.4818716943264,0.545816733067729,0.4481349469893482,21
22,162,105,0.03568757498080096,0.021173721389201136,0.1654402091351832,98.99497922882438,0.6454183266932271,0.39440230768455925,22
48,129,99,0.04039980701552432,0.03721445851215674,0.19246518919460995,98.25189551711082,0.5139442231075697,0.3914418148092065,23
21,138,92,0.023321635360606826,0.05031588463706599,0.13185759247078196,97.71582175418735,0.549800796812749,0.38930606276568663,24
11,193,124,0.012473085829217596,0.02916549172414071,0.047248604121120946,89.80401788186282,0.7689243027888446,0.3577849318002503,25
36,170,114,0.017022613155674715,0.02610122438191491,0.07657748536371133,85.33944856189191,0.6772908366533864,0.3399978030354259,26
41,178,120,0.020723895925186114,0.018291114439685525,0.07229122290324964,79.33654384873807,0.7091633466135459,0.31608184800294054,27
30,171,113,0.026899811404206442,0.01007464849825796,0.11585872817501339,76.36290087737143,0.6812749003984063,0.3042346648500854,28
26,158,110,0.031827175921241374,0.01620181542349673,0.10974658459507494,74.9872901244089,0.6294820717131474,0.2987541439219478,29
27,133,96,0.030353919435200577,0.01609185277361815,0.16007124739033834,74.3075218712911,0.5298804780876494,0.29604590386968566,30
46,99,76,0.04108974719723608,0.02286797213471598,0.2210409545687714,69.78687608335167,0.3944223107569721,0.2780353628818792,31
18,189,130,0.017810700342605835,0.011238162059160738,0.05780871616548331,69.58489252161235,0.7529880478087649,0.27723064749646353,32
13,203,124,0.008092914691054642,0.020184414844622772,-0.010001892319150966,68.74874590523541,0.8087649402390438,0.2738993860766351,33
8,114,78,0.03266402475230535,0.03607967409730088,0.10546300865775138,67.73878511786461,0.4541832669322709,0.2698756379197793,34
2,92,69,0.03599504083127692,0.04441971557073133,0.10910071677568814,64.93167127296329,0.3665338645418327,0.25869191742216446,35
24,88,65,0.03818847561549112,0.03553279226021418,0.17284510262437502,64.83762186393142,0.350597609561753,0.25831721858140005,36
3,110,85,0.02678227444703225,0.021587359822693875,0.10447555887089534,62.70708557218313,0.43824701195219123,0.24982902618399655,37
16,112,73,0.022244502192182023,0.029938783623427816,0.08465642288293955,62.373903861269355,0.44621513944223107,0.24850160900904125,38
29,177,119,0.00976236352712836,0.020054030093353895,0.0076164148937342534,60.080265945754945,0.7051792828685259,0.23936360934563725,39
17,70,59,0.03732560196824904,0.04873984466040773,0.1736263501590916,56.85375367663801,0.2788844621513944,0.22650897879138648,40
0,126,91,0.01598457993104747,0.02187067150075491,0.040370551876664634,55.476616309024394,0.50199203187251,0.2210223757331649,41
1,188,131,0.01118661251425547,0.011028328034568559,0.01715215155359437,48.58446801267564,0.749003984063745,0.19356361758038104,42
25,101,82,0.013949543268793578,0.028811816294391702,0.0727432709058175,46.399381425231695,0.40239043824701193,0.18485809332761632,43
35,73,61,0.025497299902731543,0.03929504040909344,0.10677932695268769,45.00004970096052,0.2908366533864542,0.1792830665376913,44
40,136,91,0.010497178694175305,0.019140130041170565,0.03548776513814707,44.55563805717975,0.5418326693227091,0.17751250221983964,45
33,73,66,0.027669869667502782,0.024102644916713135,0.13056139956700474,40.35825081728399,0.2908366533864542,0.1607898438935617,46
47,70,60,0.012966762093330836,0.03712899539220546,0.03293192039376923,33.598420144058764,0.2788844621513944,0.1338582475858915,47
42,14,10,0.05749183124862611,0.05192206913073148,0.20865766065461294,14.107322454452515,0.055776892430278883,0.0562044719300897,48
7,25,19,0.004750804400910056,0.05254483487457037,0.012108486294746399,12.699104517698288,0.099601593625498,0.05059404190318043,49
20,15,11,0.022487994849992296,0.02039319952018559,0.1029879868030548,8.507591363042593,0.05976095617529881,0.0338947863069426,50
