cluster_id,candidate_count,patient_count,mean_distance,mean_area_ratio
0,547,88,9.486034230296747,0.07758476354958148
1,860,147,7.683408376227978,0.08197580381881354
2,582,118,8.242028201158924,0.05944101261519071
3,443,62,9.097576642951363,0.0922199275100742
4,596,124,8.62314257285739,0.08686093836022699
5,545,135,8.283661418879797,0.05814411268321742
6,622,91,9.055536195779537,0.09276518254418076
7,351,126,9.06312209180957,0.09004249464073066
8,566,134,8.52647260895045,0.0517465503813942
9,431,78,8.919884551152276,0.05363715718351214
10,534,135,8.678492404994893,0.0875687259859806
11,492,108,7.520903225836715,0.05164769800697881
12,430,109,7.551239519341047,0.056504067709279585
13,388,103,8.90108186682475,0.07792112016186266
14,319,10,9.516137496804742,0.08867528072345214
15,700,120,8.668399769238063,0.09220924922398152
16,450,131,8.65526165538364,0.0977809227837456
17,251,149,9.894197156229817,0.8558748708778168
18,422,132,9.321763491743548,0.07045876019373885
19,591,122,9.412702842008846,0.0941646143466284
20,647,93,9.511466630643818,0.09487179810702334
21,574,102,9.050973850675577,0.07926831262036893
22,521,96,9.75921741877316,0.09594066861494942
23,767,123,8.819801370976334,0.055242312156547894
24,607,111,8.466100696676842,0.097714853051074
25,425,73,9.387397941140568,0.06856725356158085
26,644,110,8.593311808124092,0.09058127195938769
27,668,122,8.830207010229191,0.0841246850476293
28,498,139,8.453729147891922,0.09377435891025032
29,457,124,8.877306077360325,0.05217207860633629
30,808,147,8.894853624967066,0.05366188464778481
31,589,126,8.266716778986725,0.061841793092685525
32,785,124,7.747021447321412,0.05117773554127684
33,754,136,8.238526805958633,0.04803195113528625
34,579,77,9.233150016870317,0.09329590608007132
35,351,49,9.784826864204515,0.0923099572162682
36,539,78,7.886621304478407,0.054997290220242884
37,374,37,9.151406939654427,0.080319297504935
38,518,76,8.799383324545783,0.09439383694564048
39,669,131,8.528348935559192,0.057391823852721485
40,807,134,8.00824631781974,0.09249279962891829
41,478,74,9.50962673869592,0.09121849347357963
42,693,84,9.610742970118446,0.09374190271330768
43,364,116,8.588393935790428,0.07822153070470787
44,830,144,8.015452463081084,0.08053466153432083
