cluster_id,image_count,patient_count,mean_S_R,mean_S_E,mean_probability_drop,weighted_rank_sum,image_coverage,S_h,importance_rank
11,224,147,0.06166898620670379,0.0538685586444834,0.13824831012503377,187.40225678309798,0.8924302788844621,0.7466225369844541,1
5,239,149,0.07325343770792349,0.03215972647250135,0.1628903882367591,167.4378942567855,0.952191235059761,0.6670832440509383,2
3,214,139,0.03375073649298191,0.05905279752180398,0.069665795270458,164.21529407054186,0.852589641434263,0.6542441994842305,3
30,219,141,0.04842137785274408,0.04237921598907475,0.108713181629845,157.14151932671666,0.8725099601593626,0.626061829986919,4
14,219,144,0.03257214569864895,0.05364557279095258,0.059287968767832405,153.2402696684003,0.8725099601593626,0.6105190026629493,5
8,147,98,0.07898300535730197,0.06253370891014735,0.1951505348947989,148.043310880661,0.5856573705179283,0.5898139875723546,6
23,199,137,0.05100861066588477,0.0446592537410108,0.1056161812838897,146.7273261398077,0.7928286852589641,0.5845710204773216,7
32,192,119,0.04490353829726246,0.04009178997027144,0.09571647085249424,126.96230759099126,0.7649402390438247,0.5058259266573357,8
0,144,100,0.060072697807400904,0.05677184974127966,0.11810304670749854,123.66149614006281,0.5737051792828686,0.49267528342654504,9
24,213,137,0.03638496049876574,0.03771312077236777,0.057487857558637716,121.63109047524631,0.848605577689243,0.4845860178296666,10
20,167,114,0.04389577209363931,0.04376048742497931,0.09408298546370275,117.34483536705375,0.6653386454183267,0.4675093042512101,11
4,191,140,0.03522257990184294,0.04257687932631264,0.061360318603784,115.97167359478772,0.7609561752988048,0.4620385402182778,12
12,106,79,0.10850197078856719,0.06487979841822723,0.2142523025988408,114.7209267988801,0.42231075697211157,0.4570554852545024,13
7,154,100,0.05826712047678188,0.041407363815837865,0.13172274530417732,114.45643013902009,0.6135458167330677,0.45600171370127524,14
17,183,123,0.039637904608723344,0.03729972822459343,0.10093953749521183,113.08239312842488,0.7290836653386454,0.45052746266304733,15
9,166,120,0.04031004869387519,0.04098898710974728,0.08468202784298415,110.3537871632725,0.6613545816733067,0.43965652256283866,16
18,153,123,0.06759647342422635,0.033186028647583486,0.154101994326886,106.9228943362832,0.6095617529880478,0.4259876268377817,17
19,172,120,0.028166149189251713,0.048949634878311395,0.047541469660436,106.67423213273287,0.6852589641434262,0.42499694076786004,18
16,125,87,0.07328244464678574,0.04504935282096267,0.16861376671493053,104.12571510672569,0.49800796812749004,0.41484348648097885,19
13,190,134,0.04275551524815934,0.03156967081105042,0.06043672043045885,103.21379325538874,0.7569721115537849,0.41121033169477583,20
2,194,135,0.031230093455230146,0.03209713307334129,0.03868540368743779,98.85688807070255,0.7729083665338645,0.3938521437079783,21
28,233,149,0.013900370109734394,0.040682710755152764,-0.002729896743793856,98.80437741242349,0.9282868525896414,0.39364293789810156,22
25,176,119,0.03753570543829648,0.03298085738259198,0.0498555496504361,98.43018318898976,0.701195219123506,0.3921521242589233,23
10,163,105,0.03171723325500419,0.0429644220211526,0.04175408143390176,97.82432068325579,0.649402390438247,0.38973832941536174,24
31,223,138,0.015542000742924646,0.03732059776966748,0.004375001457373658,95.49792464636266,0.8884462151394422,0.38046981930821777,25
1,144,120,0.04039789313335657,0.03380870708497241,0.08868522548841105,90.73024522513151,0.5737051792828686,0.3614750805782132,26
29,144,117,0.03669791894289018,0.03800729300645697,0.08348283179414769,87.85103948786855,0.5737051792828686,0.35000414138593045,27
33,149,111,0.02208121745402209,0.0465183669026166,0.036321179853789756,85.41485325619578,0.5936254980079682,0.3402982201442063,28
34,93,76,0.061623288597348294,0.05419838969265261,0.17823534623108883,83.55550438165665,0.3705179282868526,0.3328904557038113,29
22,172,120,0.02266302149486322,0.0332292502063738,0.022153864278956208,75.28489049524069,0.6852589641434262,0.29993980276988325,30
6,135,89,0.03134713825442035,0.03597048331328012,0.05280895862314436,75.15229126438498,0.5378486055776892,0.2994115189816135,31
15,218,140,0.016221125111102134,0.02682842070411959,-0.0008653534935155046,69.76320311613381,0.8685258964143426,0.27794104827144944,32
26,209,129,0.013958405112038906,0.031475972936769424,-0.01859926462672544,67.09908137656748,0.8326693227091634,0.2673270174365238,33
27,81,65,0.047831541579432306,0.04186056577313094,0.1334496748024299,57.26399410702288,0.32270916334661354,0.22814340281682424,34
21,57,40,0.050293163151333205,0.04572222004399488,0.10808639646622173,42.19239931926131,0.22709163346613545,0.16809720844327217,35
