cluster_id,image_count,patient_count,mean_S_R,mean_S_E,mean_probability_drop,weighted_rank_sum,image_coverage,S_h,importance_rank
3,221,144,0.17810023290232443,0.2356042251985402,0.2948916576701591,216.76567376405,0.8804780876494024,0.8636082620081673,1
6,251,157,0.1737785768689871,0.12898753242812072,0.22166385946691453,203.18472380936146,1.0,0.8095008916707628,2
1,250,157,0.10117060387367383,0.1013159775659442,0.1456637571081519,161.55119251087308,0.9960159362549801,0.6436302490473031,3
9,250,156,0.09662323916191236,0.11386606251448393,0.13832459676265715,157.59047801792622,0.9960159362549801,0.6278505100315785,4
0,241,153,0.11523960127796654,0.08645966764987752,0.15878197827465307,152.0414703860879,0.9601593625498008,0.6057429099047327,5
4,250,157,0.08140350493023288,0.1101319140009582,0.117495366666466,146.47301783040166,0.9960159362549801,0.5835578399617596,6
2,211,134,0.08207365859117,0.1421869305090458,0.11886960942457073,133.68412827327847,0.8406374501992032,0.5326060887381613,7
8,238,154,0.08793100989262276,0.06273514463785379,0.1366846169219861,123.15436709672213,0.9482071713147411,0.4906548489909248,8
7,208,134,0.08017990819882051,0.03807976958118021,0.11150014217799673,83.5902790389955,0.8286852589641435,0.3330290001553606,9
5,250,156,0.03810720438574208,0.04614930993784219,0.025225693728774787,63.86388999596238,0.9960159362549801,0.25443780874885413,10
