step,ssc_accuracy,sdc_accuracy,mean_ssc_probability,mean_sdc_probability,cluster_added_or_removed
0,0.0,0.6653386454183267,0.47370392,0.65435153,
1,0.3466135458167331,0.32270916334661354,0.4537553,0.39480627,3
2,0.38645418326693226,0.24701195219123506,0.45213053,0.3293319,6
3,0.3545816733067729,0.1952191235059761,0.44300047,0.31375375,1
4,0.35856573705179284,0.17928286852589642,0.4284278,0.29791772,9
5,0.3426294820717131,0.17131474103585656,0.41976556,0.29638258,0
