cluster_id,image_count,patient_count,mean_S_R,mean_S_E,mean_probability_drop,weighted_rank_sum,image_coverage,S_h,importance_rank
1,251,157,0.08173103308962822,0.09518562708480424,0.00352400057463057,177.17048912495375,1.0,0.7058585224101743,1
12,234,148,0.10872511804684933,0.08917219706007048,0.026628322358060088,165.315086863935,0.9322709163346613,0.6586258440794223,2
6,228,148,0.0834553471299283,0.08463091259462792,0.02058427769429328,156.11252284049988,0.9083665338645418,0.6219622423924298,3
7,249,156,0.07552532513203271,0.07390686802670779,0.0012012399344080423,143.0857716500759,0.9920318725099602,0.5700628352592666,4
4,241,154,0.07298291914157291,0.0775546043168336,0.009772840748189396,141.6060794070363,0.9601593625498008,0.5641676470399852,5
13,218,141,0.08496136138140364,0.08101322354082394,0.004422594938393033,135.20822643488646,0.8685258964143426,0.5386781929676752,6
9,249,155,0.07009250279838579,0.07785522990886226,-6.474460284393954e-05,130.0495576709509,0.9920318725099602,0.5181257277727127,7
3,225,151,0.06876349757037437,0.07171356283128262,-0.0011742677953508166,125.54419902339578,0.896414342629482,0.5001760917266764,8
5,241,150,0.07679797043645642,0.06749118262074918,0.010193380994791806,125.22962765395641,0.9601593625498008,0.49892281933847177,9
0,213,134,0.06584254170203922,0.07480746734135307,-0.0003387173856368087,120.07525174319744,0.848605577689243,0.47838745714421294,10
11,174,112,0.07199111334636979,0.08360403278392964,-0.006148003127383089,107.35497937723994,0.6932270916334662,0.4277090811842229,11
2,169,128,0.06064891280867635,0.08044965731630312,-0.0037857815182420628,100.11435351520777,0.6733067729083665,0.39886196619604686,12
14,190,145,0.05064292258926128,0.07422970499059087,-0.009744940658933238,97.07158252969384,0.7569721115537849,0.3867393726282623,13
8,243,151,0.07078752356417665,0.04207681859134401,0.0035637911761739124,96.11323543637991,0.9681274900398407,0.3829212567186451,14
10,204,133,0.04922799680977786,0.05882175290482301,-0.00437761419544033,85.41467792540789,0.8127490039840638,0.34029752161517085,15
