cluster_id,image_count,patient_count,mean_S_R,mean_S_E,mean_probability_drop,weighted_rank_sum,image_coverage,S_h,importance_rank
10,154,106,0.07484317534712696,0.05042019979907321,0.19215911934031293,152.8084433078766,0.6135458167330677,0.608798578915843,1
4,206,129,0.041920119381986684,0.03679212547151498,0.11260768150892651,151.47354375384748,0.8207171314741036,0.6034802539993923,2
43,207,135,0.06541371825719162,0.02754175187997376,0.1551958550631568,151.32884793542325,0.8247011952191236,0.6029037766351524,3
9,189,123,0.02685221662284762,0.05112365290286049,0.07201053240587788,146.05992045998573,0.7529880478087649,0.5819120337051225,4
30,162,110,0.05379989388633094,0.046023525234403805,0.16943130403021237,144.47639333829284,0.6454183266932271,0.57560316071033,5
22,207,141,0.04458923493036753,0.03418224248000317,0.1124460292701128,140.40239299461246,0.8247011952191236,0.5593720836438744,6
21,203,138,0.025275949761178286,0.045289822257688184,0.056519204117541244,137.352015260607,0.8087649402390438,0.5472191843052072,7
39,204,132,0.05267837901049586,0.02753657337241605,0.13060820305391269,135.27457962185144,0.8127490039840638,0.5389425482942288,8
0,138,93,0.059943086208912304,0.05139502349809028,0.16693326849760354,134.72482106089592,0.549800796812749,0.5367522751430116,9
17,205,138,0.03084893885108347,0.03679321117517425,0.07788834729936064,133.65832585282624,0.8167330677290837,0.5325032902503037,10
16,209,136,0.03186456239395151,0.036517636828195824,0.07341211064580525,130.68905404768884,0.8326693227091634,0.520673522102346,11
5,176,121,0.03625702074077708,0.03697817620757798,0.09423139206641777,121.56971701979637,0.701195219123506,0.4843415020709019,12
13,140,100,0.03951683337696262,0.04596217943222395,0.09021646782223668,114.982048926875,0.5577689243027888,0.4580958124576693,13
35,164,101,0.03963326392272947,0.036972097013281975,0.09736414803419172,112.24565321300179,0.6533864541832669,0.44719383750199915,14
23,128,99,0.04612374604477054,0.04786208114819601,0.14110163127770647,110.72890415415168,0.5099601593625498,0.44115101256634137,15
27,164,106,0.024891147100389366,0.04733525491433173,0.02874127534649721,108.40928413718939,0.6533864541832669,0.4319094985545394,16
7,189,136,0.0378292676796841,0.025236241100602363,0.08590708410850277,107.83458625338972,0.7529880478087649,0.42961986555135345,17
29,172,130,0.03712737811157388,0.037275907009580105,0.0690520461432116,105.1640211623162,0.6852589641434262,0.41898016399329163,18
28,168,113,0.031330542698491455,0.032722958036521005,0.10454478569417483,101.50666769966483,0.6693227091633466,0.40440903466001926,19
32,115,84,0.04451824701188699,0.04949203413789687,0.12494340166449547,99.42932486534119,0.4581673306772908,0.39613276838781347,20
14,145,92,0.043646750020882884,0.03258232057479949,0.12227230409866777,98.23701360821724,0.5776892430278885,0.39138252433552684,21
26,190,129,0.023809430275823138,0.028264043896802163,0.03589515356641067,96.18301353044808,0.7569721115537849,0.3831992570934186,22
31,151,112,0.02903072727021695,0.040903492318774694,0.05196458806857368,96.07367767393589,0.601593625498008,0.38276365607145774,23
41,187,123,0.01848825296976312,0.03839577105454105,0.01981697602068039,95.8094413280487,0.7450199203187251,0.38171092162569203,24
11,178,119,0.017365691968775486,0.03488410301925091,0.04324849956574735,94.00913645327091,0.7091633466135459,0.37453839224410723,25
40,136,108,0.05757044785316205,0.02820499668664792,0.1607700415941722,93.64839528687298,0.5418326693227091,0.373101176441725,26
19,113,79,0.04167842167940617,0.04266543857819211,0.10825193193699933,89.24227413535118,0.450199203187251,0.3555469089057816,27
3,177,119,0.02781459432767637,0.02660076381733357,0.06326056060270738,88.85807350464165,0.7051792828685259,0.35401622910215796,28
24,206,127,0.01729171806723173,0.03253711115577918,-0.006106960397322201,87.07063672039658,0.8207171314741036,0.3468949670135322,29
25,229,145,0.013126403251979307,0.028664391117747955,0.005700669109040473,86.45560489408672,0.9123505976095617,0.34444464101229766,30
18,108,76,0.0564402180240938,0.03660455329291937,0.13685219084706018,83.57358581572771,0.4302788844621514,0.33296249328975186,31
12,127,95,0.02356182795781532,0.03911711659839773,0.05503986981206053,76.94911675900221,0.5059760956175299,0.3065701862908454,32
38,139,93,0.03377465865463387,0.02801734281422423,0.057826889290226446,75.14508642442524,0.5537848605577689,0.2993828144399412,33
20,111,93,0.04525631631573511,0.03623992800376974,0.07773891698803988,73.14778610691428,0.44223107569721115,0.291425442657029,34
8,115,93,0.04090889739321859,0.03295901173158832,0.0882958118358384,72.91110567934811,0.4581673306772908,0.2904824927464068,35
36,141,91,0.02263505425277754,0.03040907916394954,0.043913455402597466,71.42368071898818,0.5617529880478087,0.2845564968883991,36
15,78,68,0.06073868474460398,0.04830750660636486,0.18644358413532758,71.05963675677776,0.3107569721115538,0.2831061225369632,37
44,110,89,0.04298158758214082,0.030345748288726264,0.10453244440934875,70.86755748279393,0.43824701195219123,0.2823408664653145,38
37,64,61,0.10057071124538197,0.05427488457644358,0.20177246822277084,70.17748045921326,0.2549800796812749,0.27959155561439547,39
1,207,130,0.019986356653842248,0.025894022735672585,-0.008435856442952501,67.69382254779339,0.8247011952191236,0.26969650417447566,40
2,145,111,0.020168134757690935,0.028334087788544852,0.042343487423555606,66.49880023300648,0.5776892430278885,0.2649354590956433,41
33,176,119,0.008616749015232017,0.030182277667336166,-0.021396813723682004,61.55163182877004,0.701195219123506,0.2452256248158169,42
6,78,64,0.03761829362543395,0.034873330082075715,0.12689029831343737,51.64468499645591,0.3107569721115538,0.20575571711735421,43
34,80,64,0.03193453681560641,0.02686428123852238,0.07203439250588417,42.40597939118743,0.3187250996015936,0.16894812506449175,44
42,40,34,0.05848713371669874,0.04946131506003439,0.14572039544582366,37.71226677298546,0.1593625498007968,0.15024807479277075,45
