cluster_id,candidate_count,patient_count,mean_distance,mean_area_ratio
0,490,85,8.0979315115481,0.05291611807686938
1,699,77,7.892987361793354,0.07536427248189373
2,796,137,7.670195438754019,0.06442394927518447
3,793,121,9.149447988892563,0.07096549150772379
4,1035,144,7.479123319635069,0.07655285452874958
5,879,138,7.146145244507252,0.05600690787427115
6,654,83,7.8965167044135045,0.078668641023315
7,541,123,7.083967951882128,0.037476305159535254
8,624,88,8.078107259976559,0.06087843577067053
9,964,136,7.20964296230142,0.07144573021726486
10,711,79,9.527755313449436,0.07249564427028388
11,1012,111,6.822207629916225,0.06707546173819436
12,593,79,8.44494635741184,0.07386185387133744
13,770,77,7.060442477387268,0.06326667488395389
14,262,14,9.221813980859654,0.06826646819369478
15,548,57,8.527616087537613,0.0745712753630032
16,283,20,8.725615934432605,0.07384972184791155
17,671,110,7.947070550989642,0.07918123339043284
18,795,128,7.548167571781566,0.08249547706460048
19,810,111,7.995734781100426,0.0652654671374662
20,703,98,7.354943447737063,0.06103608414933484
21,487,116,8.814457801333198,0.06237898714978098
22,817,108,7.898618088795768,0.06711504596537442
23,997,121,7.386333401966,0.0765757508120063
24,623,116,8.576183631370386,0.08242747029753017
25,716,137,7.2766479679992075,0.06022875269032053
26,714,86,8.623427835833125,0.07706745265244765
27,763,88,8.380104398039972,0.07848824117318046
28,527,94,9.790425544898017,0.07088490002974157
29,957,94,7.734062167918047,0.0779514691423597
30,923,128,7.8685855462517535,0.07694729591113382
31,543,60,9.273173057352421,0.06962085253186863
32,756,103,8.609711269852976,0.07722186537646739
33,835,129,7.336342002960023,0.06637706185529328
34,674,79,7.898471917879688,0.05752943814331413
35,774,128,6.955891249407785,0.060574351663121216
36,961,140,7.010836438507493,0.052159324272862295
37,911,140,6.572321202961726,0.05453462318060292
38,875,116,8.096760655539377,0.06038438197544639
39,712,123,8.025071202369219,0.0815541663866364
40,488,122,8.735336826472986,0.06344029942496873
41,590,92,8.678284126217083,0.058622644715389916
42,727,127,8.028271002815384,0.048660399005370385
43,724,96,9.416312696525406,0.07898740083473159
44,893,132,7.381882298566726,0.06340329724490171
45,749,148,8.936920325173555,0.07398164797529513
46,1060,119,7.441738867309859,0.06895437060662031
47,1075,113,7.9781774409981665,0.07581807336141891
48,794,127,7.567476095420588,0.08149897001252061
49,709,107,8.476606754389065,0.07237925347891777
