cluster_id,candidate_count,patient_count,mean_distance,mean_area_ratio
0,1236,114,10.24983454946561,0.07378507817833169
1,1364,137,7.420298618305464,0.049175323978547125
2,1525,113,9.395616496351899,0.07188174138303663
3,1789,143,8.004998069291943,0.06602749470027883
4,1280,109,10.91490276530385,0.07980871498584748
5,1850,114,8.695406470427642,0.07841299520956503
6,1254,133,8.140254974745487,0.05412795631128825
7,1882,124,8.112447838220788,0.0743933139521308
8,1527,153,8.754056137062477,0.07999942782039181
9,1736,117,7.706507196349483,0.06795188798333093
10,1031,149,8.954514740741335,0.05000345875752076
11,858,43,9.426554708214073,0.07814114354985022
12,1591,133,9.480472291961997,0.07592856636742688
13,1849,123,8.611290500510894,0.07137117855222629
14,1553,146,7.615711485426117,0.06124196295114924
15,1192,140,9.911111295623268,0.07074838356683719
16,1744,153,8.649623954514844,0.0780914026662844
17,1234,95,8.821614473720038,0.062258595199214
18,1527,124,9.588360979733471,0.08323126332620896
19,1430,149,7.924152401610688,0.07067665686974159
20,2482,151,7.62027013753327,0.05942756720457607
21,1718,113,9.46318244628773,0.07778953978568488
22,1316,122,7.797254890656399,0.07322050517815587
23,1246,132,9.02559971273615,0.06210297451356058
24,1531,153,9.58188586512241,0.0747184877999852
