cluster_id,candidate_count,patient_count,mean_distance,mean_area_ratio
0,771,135,8.2285701334863,0.07923082185935722
1,787,92,8.516903946330011,0.0782995502709433
2,707,93,8.199954569761283,0.05793532353985255
3,272,25,8.243814159842099,0.0626139220069436
4,1100,145,7.072142953872681,0.05579454595392397
5,1011,140,7.477851958704042,0.07704986285503017
6,934,101,7.812996207263791,0.07776458462504805
7,931,84,7.993254026972261,0.07545515033791575
8,1056,116,8.223433898253875,0.07902477004311297
9,772,90,7.709858025911559,0.08110611673463806
10,630,144,8.20627225845579,0.06672977871365013
11,844,89,9.540737368484244,0.07142760742332128
12,684,146,8.99694331626446,0.07421510261401791
13,645,100,7.323023339944292,0.059316921973413234
14,610,95,8.794734558511953,0.05969353347528172
15,870,109,7.833377729065117,0.059632847226899204
16,431,44,9.136507805428206,0.07633300391814543
17,938,121,8.719493918835736,0.07532169773126203
18,842,147,7.600155387525038,0.06613122935532953
19,759,129,8.104402347358633,0.04948938442627271
20,928,108,7.831192020198395,0.06134692553816166
21,876,90,8.656019510743825,0.07668590981122016
22,597,98,9.955376847904532,0.06834979672328108
23,963,128,7.376015973611041,0.07449233073930746
24,792,138,7.392323972600879,0.0631295021134193
25,793,75,7.147628681356038,0.06043939001172363
26,606,123,7.29362415244477,0.03783362612079075
27,846,143,7.797190874744532,0.08237846410584501
28,692,92,8.403957951275599,0.07727539194801634
29,675,96,7.799260728624132,0.0597381535282841
30,1358,143,7.416859756337701,0.06773223371323145
31,1018,137,7.043172249391177,0.059350150507419146
32,420,29,9.238486207099188,0.07112619309198284
33,956,137,7.179780077734752,0.06304208603862933
34,997,129,7.480182228738829,0.0760726966972695
35,1030,92,7.905496441739277,0.0767779563237162
36,1012,122,9.097753000824818,0.07395004001059546
37,808,111,8.832665888389739,0.08339491457042122
38,836,131,7.167046434000919,0.06557522550153956
39,876,131,7.515786273294388,0.07799548754409019
40,1125,118,6.930993019951714,0.06838613891601558
41,782,98,7.940082838468235,0.0641318367570257
42,704,101,9.186884708702564,0.0676903507926247
43,958,141,6.59692610977587,0.054092865149511886
44,765,141,8.429500109853308,0.06041904025607634
