cluster_id,image_count,patient_count,mean_S_R,mean_S_E,mean_probability_drop,weighted_rank_sum,image_coverage,S_h,importance_rank
25,200,129,0.08571778402198106,0.07974666569847613,0.30533960583619774,209.09882226586342,0.796812749003984,0.8330630369157905,1
5,213,142,0.07377707473253241,0.05192072440524686,0.2612885725881222,196.9020249955356,0.848605577689243,0.7844702191057196,2
11,228,145,0.05315324393437518,0.04247965669900734,0.21304025463024645,176.54387654922903,0.9083665338645418,0.7033620579650559,3
28,195,133,0.06582678161444047,0.05454633372047773,0.2669336072766246,175.8860833607614,0.7768924302788844,0.7007413679711609,4
4,221,139,0.056153938525382655,0.04317747394035979,0.19005700870421272,174.81448574364185,0.8804780876494024,0.6964720547555452,5
13,163,117,0.0715676626110463,0.09361547142541482,0.28742463312517463,168.51189541816711,0.649402390438247,0.6713621331401081,6
9,232,151,0.049596367761139466,0.04363922964869838,0.14461875075859756,163.89775694720447,0.9243027888446215,0.6529791113434441,7
8,232,146,0.04469168791120896,0.036074113461052486,0.13992351112517945,155.755684312433,0.9243027888446215,0.6205405749499323,8
24,228,147,0.04137721362810241,0.0378788914796978,0.14970559356407376,155.12931091152132,0.9083665338645418,0.6180450633925152,9
6,185,119,0.045055713773035674,0.05813533246416498,0.15622203453519456,149.12272150069475,0.7370517928286853,0.5941144282896206,10
33,135,86,0.07670629787285348,0.08773138854238723,0.30412309478830407,145.2939738444984,0.5378486055776892,0.5788604535637386,11
15,226,144,0.04070909299007004,0.04211237995712235,0.12206806858230909,144.18379704654217,0.900398406374502,0.5744374384324389,12
14,181,125,0.03920806065627543,0.05331235016099285,0.1550258672307374,132.8755406010896,0.7211155378486056,0.5293846239087235,13
2,158,116,0.055158864430084095,0.047215011324497715,0.21447393623522565,129.14416305720806,0.6294820717131474,0.5145185779171636,14
22,187,127,0.029435743326582713,0.04718139792299446,0.11118328620126859,124.68393417075276,0.7450199203187251,0.49674874171614647,15
12,209,134,0.03629580163483928,0.02849749260934061,0.10787046343671898,122.22512826509774,0.8326693227091634,0.4869527022513854,16
23,147,102,0.0368722374083753,0.07009874250689128,0.1401064097026021,116.7920629940927,0.5856573705179283,0.46530702388084744,17
7,163,113,0.044657103390578594,0.03481081858608712,0.16248194340822156,110.64046135172248,0.649402390438247,0.4407986508036752,18
18,165,107,0.026445015663259918,0.05448628322249561,0.11557908819593263,108.71040713600814,0.6573705179282868,0.43310919177692486,19
10,196,129,0.024099800541414286,0.031123222825972706,0.08001124186498322,102.38199796527624,0.7808764940239044,0.4078964062361603,20
1,126,90,0.06330447461732547,0.02932049254591148,0.2397151771814577,95.53817103244364,0.50199203187251,0.3806301634758711,21
34,192,124,0.025774669030094326,0.022545899748365628,0.08306279923029554,87.43863934092224,0.7649402390438247,0.3483611129120408,22
17,176,120,0.03761576205348857,0.018405551479604168,0.12440439968221736,86.82803371176124,0.701195219123506,0.34592842116239536,23
16,235,155,0.013698161381309663,0.027330080935969316,0.007453697014282993,80.07293755188584,0.9362549800796812,0.3190156874577125,24
26,179,116,0.032921543378836876,0.013211792910487167,0.11786737241496087,79.65957418084145,0.7131474103585658,0.3173688214376153,25
0,137,90,0.03306318367425655,0.04269839514447988,0.09511089684564049,79.35435231029987,0.545816733067729,0.3161527980490035,26
29,151,103,0.029705925792762516,0.022700009955053176,0.09732230195763293,76.58521739766002,0.601593625498008,0.3051203880384861,27
20,215,132,0.01022767435730879,0.024751056265627402,-0.009077527361033962,69.61322361417115,0.8565737051792829,0.27734352037518384,28
21,196,133,0.018170565762421594,0.013805831731291136,0.04341395017785989,68.27615327388048,0.7808764940239044,0.27201654690789034,29
19,197,129,0.013316825165066586,0.02101287284752515,0.021097309088457358,65.67176792398095,0.7848605577689243,0.26164050965729463,30
30,97,75,0.033585055209468265,0.0470019755885005,0.12913383657746402,65.64150401204824,0.38645418326693226,0.26151993630298104,31
32,99,83,0.04197025593020953,0.03106025193648582,0.12912433989571803,61.22227542847395,0.3944223107569721,0.24391344792220698,32
3,147,101,0.017420098383629668,0.022363126456902242,0.05472307599016598,54.19208767823875,0.5856573705179283,0.21590473178581174,33
27,91,75,0.023367926906148268,0.04121885991112872,0.04515553897267187,42.08164163865149,0.36254980079681276,0.16765594278347207,34
31,12,8,0.005541699038682661,0.04147875735846659,0.0030275086561838784,4.938999833539128,0.04780876494023904,0.01967729017346266,35
