cluster_id,candidate_count,patient_count,mean_distance,mean_area_ratio
0,1140,149,8.512519467086122,0.09085606357507532
1,850,128,8.85579841445474,0.09048136542825133
2,619,118,8.989804148481428,0.08316682806307736
3,821,117,9.968753867550106,0.2580623231764687
4,816,145,8.837728871434342,0.09156395407284001
5,1101,112,9.20397581348194,0.09295260700499541
6,774,125,8.359803621159044,0.059494294553456034
7,795,98,9.294858279318179,0.091951310259741
8,453,127,8.886560935847807,0.0774951117980822
9,993,125,7.887956031499672,0.05266812296672407
10,728,86,8.927703091731438,0.09600636723277327
11,507,83,8.956428358540732,0.054147949820674585
12,911,137,9.55100399785717,0.09286720116758707
13,1191,142,8.241038547455013,0.08471766166783096
14,514,79,9.477036861130236,0.07002640512666809
15,1151,147,8.825916518966185,0.08634620288679845
16,902,87,9.61163528161144,0.09713555651070531
17,705,139,8.812965478964731,0.05658705691073799
18,664,104,9.19418822713645,0.11240262295826367
19,752,122,8.860216968237086,0.05771795739518831
20,683,148,8.640356245362042,0.09740473131484197
21,845,152,7.985341903867101,0.057550956229486375
22,958,135,8.959612881216476,0.05483994055889341
23,667,102,7.742341712854434,0.0524738374678627
24,802,82,9.446151088895347,0.09083544762057254
25,982,146,8.549606871944825,0.05961115928385745
26,804,138,8.13143313049677,0.0483786834413139
27,1087,151,7.860955012864549,0.0824274626366019
28,1030,154,8.989210074619182,0.05575854477373138
29,821,115,10.08549266901144,0.13024103162349646
