cluster_id,image_count,patient_count,mean_S_R,mean_S_E,mean_probability_drop,weighted_rank_sum,image_coverage,S_h,importance_rank
17,234,147,0.08906539339466721,0.06040916991674811,0.23881793481847033,200.32532997615635,0.9322709163346613,0.7981088843671568,1
24,227,151,0.0783786536897059,0.06669879217102861,0.22614965516466665,197.22156961634755,0.9043824701195219,0.7857433052444126,2
0,180,127,0.08479473578287676,0.12004132500539223,0.27233736058179703,182.89012143015862,0.7171314741035857,0.7286459021121857,3
20,246,155,0.05521492672646932,0.049612581101435474,0.15903292470081612,171.74018481560051,0.9800796812749004,0.6842238438868546,4
6,202,134,0.07399726835814867,0.06100994495140149,0.22437037043227342,170.319255836308,0.8047808764940239,0.6785627722562072,5
16,240,154,0.062207640072544264,0.055736115751399966,0.1500136919785291,168.00396132655442,0.9561752988047809,0.6693384913408542,6
22,156,101,0.09755569888825331,0.11149620121488205,0.3013174446323552,167.3520769327879,0.6215139442231076,0.6667413423617048,7
3,238,153,0.05864244030091387,0.03925824540123312,0.1437172240405461,155.22488959878683,0.9482071713147411,0.6184258549752464,8
23,210,136,0.052938949732301156,0.06545057725161314,0.1497971344761373,154.91274431347847,0.8366533864541833,0.6171822482608704,9
4,235,147,0.04917493189314747,0.05127072551466049,0.12856221523809624,151.87602962180972,0.9362549800796812,0.6050837833538236,10
9,203,136,0.049817206566756776,0.06791869548878866,0.1613427813765891,151.58923287689686,0.8087649402390438,0.6039411668402265,11
2,198,127,0.03328247219671006,0.06030021955475512,0.11269128282149934,125.7124807946384,0.7888446215139442,0.5008465370304318,12
10,200,131,0.05484221687773243,0.041771858017309565,0.13397890019696207,124.31919714435935,0.796812749003984,0.4952956061528261,13
5,159,110,0.0425359033355299,0.08436642286115847,0.12149733509399793,118.34892714768648,0.6334661354581673,0.4715096699111015,14
21,133,94,0.07570016450374265,0.03947175296261571,0.22187685680792743,99.96583136171103,0.5298804780876494,0.39827024446896825,15
7,197,135,0.0403234192316202,0.025002677912521296,0.1097010601841405,99.26633509807289,0.7848605577689243,0.39548340676523064,16
14,206,134,0.0317367719591153,0.029438221385223267,0.07371375449363468,94.82341887801886,0.8207171314741036,0.3777825453307524,17
13,185,126,0.041846474183320596,0.027190505695604796,0.12316838506911253,94.18552634678781,0.7370517928286853,0.37524114082385585,18
19,171,113,0.036954805555122656,0.04885626011337453,0.07729793333159814,89.65003521554172,0.6812749003984063,0.3571714550419989,19
12,202,131,0.03816328923325146,0.017909389573015678,0.11275207628449886,87.36051554977894,0.8047808764940239,0.3480498627481233,20
18,117,90,0.04198726895899595,0.053384484386899404,0.13598563629560745,78.72345824725926,0.46613545816733065,0.31363927588549506,21
11,228,142,0.01827438271300452,0.027823918433696554,2.8211396726730624e-05,73.82025874219835,0.9083665338645418,0.29410461650278225,22
15,234,148,0.017382641541881353,0.030222733828943606,0.006808192797530538,72.31454611197114,0.9322709163346613,0.28810576140227545,23
8,160,108,0.025330143515603254,0.027375922553619602,0.05014284197241068,55.44567286595702,0.6374501992031872,0.22089909508349412,24
1,98,81,0.028992744292755022,0.05001148208975792,0.04814767585687187,47.66782786883414,0.3904382470119522,0.18991166481607227,25
