cluster_id,image_count,patient_count,mean_S_R,mean_S_E,mean_probability_drop,weighted_rank_sum,image_coverage,S_h,importance_rank
4,251,157,0.1257875695851524,0.1338589406345945,0.010725162863968853,168.81448528915644,1.0,0.6725676704747269,1
0,251,157,0.11615732496982789,0.1123101657694317,0.004036674342782374,148.58829509094357,1.0,0.5919852394061497,2
2,223,142,0.10219178141842308,0.11305930398638472,0.017685973557388837,135.8825407847762,0.8884462151394422,0.5413647043218176,3
9,251,157,0.0964837941434791,0.1128634187314971,0.0023012138250102085,135.4795653745532,1.0,0.5397592245998135,4
5,248,155,0.11383943898562715,0.10051047040389911,0.011612879112362862,131.9349224679172,0.9880478087649402,0.525637141306443,5
3,211,138,0.10668082861671162,0.11855977415261676,0.0003967530919477273,128.44305653497577,0.8406374501992032,0.5117253248405409,6
6,228,153,0.08787487247364449,0.10285508405547916,-0.007923534597482598,114.97361257299781,0.9083665338645418,0.45806220148604704,7
8,220,139,0.09743862948486243,0.10119437950409271,0.0034708793952383777,113.73055697977543,0.8764940239043825,0.4531097887640455,8
1,196,142,0.07714542490311385,0.11418691024716411,-0.004524299988941271,110.18095349892974,0.7808764940239044,0.43896794222681174,9
7,248,156,0.10052953060790794,0.0711030083663401,-0.002203946152041035,98.99742209538817,0.9880478087649402,0.39441204022067,10
